customer_id,age,gender,tenure_months,monthly_spend,calls,sms,complaints,region,churn
C003764,63,M,58,67.0,11,20,0,west,0
C003765,36,F,3,16.01,8,16,0,east,1
C003766,39,F,3,12.98,8,21,0,north,0
C003767,41,F,39,42.46,11,18,0,east,0
C003768,62,M,9,31.66,9,21,0,west,0
C003769,29,M,0,29.12,8,17,0,east,0
C003770,47,M,6,13.38,8,18,0,south,1
C003771,75,F,18,33.35,10,17,0,west,0
C003772,55,F,32,29.14,14,20,0,west,0
C003773,70,F,2,6.11,11,22,1,south,1
C003774,48,M,2,11.71,12,20,1,east,1
C003775,53,M,51,37.99,10,15,0,north,0
C003776,36,F,27,38.72,9,23,0,west,0
C003777,65,F,17,40.02,9,17,0,west,0
C003778,62,M,29,19.77,13,21,0,north,1
C003779,53,M,11,29.02,15,9,0,east,0
C003780,47,M,28,22.23,15,22,0,north,0
C003781,72,M,9,30.79,9,20,0,east,0
C003782,66,M,5,16.27,11,17,0,south,0
C003783,72,F,26,22.49,12,21,0,north,0
C003784,50,M,10,33.0,8,27,0,west,0
C003785,35,M,79,53.63,7,18,0,north,0
C003786,69,M,8,20.84,9,23,0,west,1
C003787,66,F,50,22.8,10,22,0,south,0
C003788,76,F,54,56.47,12,18,1,east,1
C003789,45,M,5,30.71,9,14,0,west,0
C003790,76,F,32,36.05,9,18,0,north,0
C003791,64,F,11,10.22,9,20,0,south,0
C003792,28,M,49,56.59,8,23,0,west,0
C003793,74,M,11,18.84,4,16,0,north,0
C003794,77,F,27,28.97,9,15,0,south,0
C003795,71,F,12,49.12,10,16,0,north,0
C003796,62,F,5,15.46,10,15,0,east,1
C003797,50,F,4,29.42,16,26,0,west,1
C003798,34,F,11,31.12,6,14,0,north,0
C003799,23,M,28,37.9,11,16,0,south,1
C003800,21,M,18,31.82,12,17,0,east,0
C003801,37,M,23,35.26,10,15,0,north,0
C003802,65,M,6,25.72,10,23,0,west,0
C003803,64,F,13,25.98,5,13,0,south,0
C003804,44,F,0,35.11,12,24,0,south,0
C003805,32,F,34,23.87,10,15,0,east,0
C003806,23,M,91,75.71,11,21,0,north,0
C003807,64,F,10,33.22,11,15,0,east,0
C003808,31,M,0,26.98,10,15,1,south,1
C003809,77,M,3,32.67,11,16,0,west,0
C003810,28,F,21,29.57,15,16,0,south,0
C003811,56,F,18,10.31,6,19,0,north,1
C003812,26,F,31,34.78,12,24,0,south,0
C003813,43,M,5,12.59,8,11,0,west,1
C003814,33,M,28,26.68,6,19,0,west,0
C003815,22,M,23,19.08,11,24,0,east,0
C003816,74,M,7,18.73,4,35,1,south,0
C003817,69,F,15,21.53,10,14,0,north,0
C003818,78,F,3,-2.28,7,20,0,west,0
C003819,27,F,12,33.0,5,23,0,west,0
C003820,67,M,42,63.2,12,29,0,north,0
C003821,20,F,10,31.06,7,24,0,south,1
C003822,30,M,36,35.97,8,17,0,west,1
C003823,60,F,17,27.95,10,31,0,east,0
C003824,66,M,4,17.79,10,19,0,west,0
C003825,47,M,17,29.4,9,21,0,north,0
C003826,79,M,14,26.63,4,19,0,south,0
C003827,71,F,10,16.59,11,15,0,west,1
C003828,62,M,2,37.83,11,25,1,west,1
C003829,23,M,10,10.13,7,19,0,south,0
C003830,34,F,1,27.68,13,19,0,south,0
C003831,76,M,2,19.99,7,29,0,east,1
C003832,62,M,10,44.01,12,22,0,west,0
C003833,68,M,7,26.91,14,20,0,east,0
C003834,70,M,51,41.9,8,19,0,east,0
C003835,36,F,9,22.02,12,28,0,north,1
C003836,59,F,28,34.4,10,24,0,west,1
C003837,52,M,15,16.07,10,20,0,south,0
C003838,63,F,24,24.33,10,21,0,east,0
C003839,43,M,6,5.15,9,19,0,north,0
C003840,68,M,56,38.77,13,26,0,north,0
C003841,22,M,15,28.44,5,16,1,west,1
C003842,46,M,35,40.5,8,22,0,north,0
C003843,54,M,9,4.71,11,11,0,north,0
C003844,37,F,2,19.63,6,17,1,west,1
C003845,66,F,22,36.63,13,20,0,east,0
C003846,38,M,0,18.37,11,16,0,north,0
C003847,27,F,12,19.66,8,26,0,east,0
C003848,22,F,4,17.88,10,22,0,east,1
C003849,53,F,19,24.09,9,24,0,east,0
C003850,23,F,77,52.13,9,18,0,south,0
C003851,43,M,12,27.74,10,13,0,west,0
C003852,21,F,34,60.08,11,31,0,west,0
C003853,79,F,14,19.56,5,16,0,east,1
C003854,56,F,13,23.32,9,19,0,north,1
C003855,56,M,53,45.98,14,19,0,south,0
C003856,67,M,44,35.13,6,21,0,south,0
C003857,52,M,30,45.98,15,23,0,west,0
C003858,18,M,7,-0.21,8,25,0,south,1
C003859,41,M,15,22.19,6,15,0,east,0
C003860,74,F,5,30.68,17,28,0,east,0
C003861,53,M,11,22.56,7,24,0,west,1
C003862,23,F,13,18.29,14,29,0,west,0
C003863,58,M,35,41.91,14,21,0,south,0
C003864,71,F,45,51.56,11,27,0,north,0
C003865,63,M,10,27.11,9,14,0,south,0
C003866,77,M,0,11.99,8,29,1,west,1
C003867,61,F,39,44.06,7,18,0,east,0
C003868,77,F,3,17.48,8,10,0,east,1
C003869,74,F,19,36.95,12,27,0,north,0
C003870,48,M,0,34.83,6,24,0,north,0
C003871,37,M,10,-1.06,14,22,0,south,0
C003872,41,F,85,63.61,9,17,0,east,0
C003873,42,M,2,3.64,8,26,0,south,0
C003874,53,F,11,49.92,7,16,0,north,0
C003875,38,M,7,18.82,13,12,0,west,0
C003876,47,M,47,50.96,9,20,0,south,0
C003877,41,M,40,39.65,14,24,0,south,0
C003878,61,M,5,14.47,14,21,0,east,0
C003879,59,F,1,11.28,10,17,0,east,0
C003880,47,F,19,45.36,14,21,1,east,1
C003881,39,M,8,33.56,9,26,0,south,0
C003882,45,F,22,50.44,5,23,0,east,0
C003883,24,M,0,20.55,12,12,0,east,0
C003884,52,M,2,23.88,8,25,0,north,0
C003885,72,M,23,28.83,5,20,0,east,0
C003886,45,F,4,19.13,8,15,0,west,0
C003887,31,F,38,28.58,9,19,0,north,0
C003888,73,F,1,21.34,10,28,1,south,0
C003889,27,F,4,14.11,7,14,0,south,1
C003890,33,F,130,89.42,6,17,1,east,1
C003891,33,F,11,27.2,11,25,0,west,0
C003892,71,F,24,34.88,10,15,1,north,1
C003893,48,F,4,38.75,3,16,0,east,0
C003894,59,M,18,28.62,10,12,0,north,0
C003895,42,M,25,40.07,11,15,0,east,0
C003896,30,M,7,44.02,11,24,0,north,0
C003897,23,M,35,50.57,10,21,0,north,0
C003898,61,F,18,40.53,8,25,0,south,0
C003899,26,M,9,21.43,14,18,0,north,1
C003900,62,F,16,30.3,8,21,0,west,0
C003901,53,M,17,15.32,7,18,0,south,0
C003902,73,M,3,26.49,6,23,0,east,0
C003903,60,M,10,27.74,8,18,0,east,0
C003904,37,F,8,24.23,9,22,1,north,0
C003905,35,M,10,35.27,8,16,0,south,0
C003906,75,M,28,21.92,6,23,0,south,0
C003907,60,F,13,42.85,7,15,0,east,0
C003908,74,F,56,57.02,9,17,0,west,0
C003909,38,M,6,22.29,10,24,0,west,1
C003910,21,M,10,23.51,11,21,0,south,0
C003911,67,M,30,39.81,10,15,0,south,0
C003912,50,F,15,42.71,10,15,0,east,0
C003913,44,M,15,28.52,10,18,0,south,0
C003914,24,M,1,21.94,12,19,0,east,1
C003915,23,M,10,25.18,11,16,0,west,0
C003916,32,M,6,40.82,9,22,0,south,0
C003917,35,F,146,89.31,1,16,0,west,0
C003918,49,M,7,23.2,7,14,0,west,0
C003919,73,M,43,56.13,14,23,0,north,0
C003920,28,M,22,32.47,7,17,0,east,0
C003921,37,M,8,35.37,2,24,0,east,0
C003922,41,M,15,18.39,13,21,0,east,0
C003923,32,F,36,35.95,10,16,0,north,0
C003924,65,F,42,55.84,10,30,0,east,0
C003925,24,F,3,14.74,6,10,0,north,0
C003926,38,F,8,22.49,7,20,0,south,1
C003927,59,F,8,26.57,11,18,0,north,0
C003928,43,M,0,10.11,8,28,0,west,0
C003929,61,F,18,24.86,14,21,0,east,0
C003930,73,F,38,40.13,7,11,0,north,0
C003931,31,F,9,24.97,13,18,0,north,0
C003932,74,M,26,45.8,11,20,0,north,0
C003933,54,M,19,44.91,4,23,0,north,0
C003934,75,F,9,15.94,9,18,0,south,0
C003935,38,F,3,22.61,11,16,0,south,0
C003936,35,F,24,38.74,9,28,0,south,0
C003937,22,M,38,54.16,9,19,0,east,0
C003938,20,M,23,38.68,9,15,0,north,0
C003939,40,M,0,22.91,7,17,0,south,0
C003940,43,F,4,28.67,14,21,0,east,0
C003941,54,M,1,27.24,10,23,0,west,0
C003942,41,M,16,18.72,11,14,0,west,0
C003943,66,F,28,35.93,11,20,0,east,0
C003944,36,M,2,35.59,9,26,1,north,0
C003945,68,F,36,35.93,11,24,0,north,0
C003946,42,M,16,29.29,11,16,0,west,0
C003947,38,F,23,29.07,7,19,0,north,0
C003948,29,F,71,32.36,14,15,0,north,0
C003949,74,F,1,20.71,12,30,0,north,0
C003950,78,F,46,46.02,9,19,0,north,0
C003951,58,M,2,15.88,12,15,0,south,0
C003952,50,M,9,12.95,7,25,0,south,0
C003953,67,M,38,30.19,4,21,0,north,0
C003954,70,F,47,51.14,6,11,0,east,0
C003955,21,F,14,46.73,5,23,0,south,0
C003956,59,M,18,42.82,11,10,0,north,0
C003957,74,F,24,18.56,7,22,0,south,0
C003958,24,M,35,46.05,7,25,1,east,0
C003959,39,F,2,14.37,11,15,0,east,0
C003960,72,F,33,30.68,8,28,0,south,0
C003961,50,M,13,21.88,5,26,0,north,1
C003962,34,M,11,32.56,5,29,0,north,0
C003963,41,M,11,35.09,15,24,0,west,0
C003964,78,F,14,26.02,11,23,1,north,0
C003965,78,M,58,48.19,9,19,0,east,0
C003966,51,M,15,32.14,7,22,0,east,0
C003967,45,M,61,56.18,6,15,0,east,0
C003968,75,M,3,33.26,12,18,0,west,0
C003969,60,M,25,19.66,10,21,0,west,0
C003970,58,F,33,36.7,8,24,0,west,0
C003971,56,M,22,20.32,7,22,0,east,0
C003972,39,F,18,28.49,8,23,0,south,1
C003973,66,F,16,25.74,5,12,0,north,0
C003974,34,M,39,39.03,9,18,0,north,0
C003975,51,M,34,29.0,9,22,0,south,0
C003976,23,F,2,6.13,4,17,0,south,0
C003977,63,F,37,17.56,10,22,0,north,1
C003978,23,M,10,23.69,8,20,0,north,0
C003979,51,M,5,18.19,11,18,0,west,1
C003980,18,M,40,33.24,8,18,0,west,0
C003981,27,F,11,38.73,7,20,0,south,1
C003982,38,M,33,27.91,10,23,0,south,0
C003983,22,M,6,37.17,7,19,0,east,0
C003984,19,F,0,36.24,11,22,1,south,0
C003985,39,F,13,6.99,11,23,0,south,0
C003986,65,M,2,21.92,9,22,0,east,0
C003987,74,M,28,30.0,9,24,0,north,0
C003988,19,F,6,-6.12,13,16,0,west,0
C003989,27,M,11,11.05,2,16,0,east,0
C003990,51,M,1,28.25,9,21,0,south,1
C003991,33,F,6,43.19,8,21,0,south,0
C003992,65,M,30,44.03,12,16,0,north,0
C003993,68,F,3,24.74,12,22,0,west,1
C003994,78,F,20,29.79,12,21,0,west,0
C003995,56,M,49,61.33,10,20,0,west,0
C003996,39,M,22,52.48,6,22,0,west,0
C003997,29,F,33,30.63,12,30,0,north,0
C003998,41,F,2,1.0,10,19,0,east,0
C003999,64,F,5,1.52,7,15,1,north,1
C004000,57,F,44,55.22,7,16,0,south,0
C004001,55,M,25,32.03,10,22,0,north,0
C004002,77,F,20,31.83,3,21,0,south,0
C004003,76,M,21,12.59,11,23,0,north,0
C004004,27,M,10,17.47,11,20,0,west,1
C004005,52,M,0,17.05,7,20,1,west,1
C004006,68,M,30,37.08,8,10,0,east,0
C004007,66,F,22,27.01,10,16,0,west,0
C004008,49,M,12,15.63,13,20,0,north,0
C004009,24,M,46,35.15,10,17,0,south,0
C004010,38,M,8,36.08,10,15,0,east,0
C004011,37,F,6,25.45,10,17,0,east,0
C004012,43,F,41,46.62,13,19,0,north,0
C004013,21,M,31,26.51,11,27,0,north,0
C004014,63,M,14,-2.54,10,18,0,west,0
C004015,69,M,2,15.77,14,25,0,west,0
C004016,39,F,4,13.33,11,16,0,west,0
C004017,32,F,21,33.99,7,21,0,east,0
C004018,73,M,9,57.36,16,23,0,east,0
C004019,57,F,36,44.95,12,26,0,south,0
C004020,38,M,59,76.86,8,21,0,east,0
C004021,32,F,32,41.69,9,17,0,west,0
C004022,39,M,9,18.2,13,22,0,east,0
C004023,69,M,31,38.98,12,24,0,east,0
C004024,45,M,8,41.81,8,19,0,east,0
C004025,31,M,3,39.8,15,26,0,south,0
C004026,44,F,0,14.25,8,24,0,east,1
C004027,78,M,9,27.03,7,26,0,south,0
C004028,58,F,46,28.71,7,20,0,east,0
C004029,57,F,5,30.75,9,22,1,south,1
C004030,75,M,4,37.53,13,20,0,west,1
C004031,45,M,70,55.4,12,27,0,south,0
C004032,43,M,0,13.33,15,24,0,north,0
C004033,66,F,30,38.6,9,14,0,south,0
C004034,19,M,7,27.67,6,21,0,south,0
C004035,42,M,0,20.81,11,21,0,west,0
C004036,73,M,49,46.29,10,22,0,south,0
C004037,79,F,3,19.76,17,23,0,west,1
C004038,20,M,16,37.96,4,20,0,west,0
C004039,25,M,6,30.36,11,21,0,west,0
C004040,61,M,1,10.67,8,22,1,north,1
C004041,50,M,1,10.39,5,21,0,south,0
C004042,59,F,2,18.46,8,24,0,north,1
C004043,69,M,1,27.87,6,18,0,west,0
C004044,52,F,28,35.48,13,24,0,south,0
C004045,23,F,13,20.07,7,20,0,west,0
C004046,56,F,8,26.62,9,22,0,south,0
C004047,69,F,10,21.69,9,20,0,south,0
C004048,40,M,52,54.8,11,15,0,south,0
C004049,42,M,48,47.33,10,15,0,east,0
C004050,76,F,25,29.35,11,21,0,east,0
C004051,67,M,43,43.82,8,21,0,east,0
C004052,60,F,7,36.65,8,17,0,south,0
C004053,36,M,9,18.8,9,16,0,west,0
C004054,22,F,19,33.53,9,23,0,west,0
C004055,68,F,19,28.8,11,17,0,east,0
C004056,28,M,13,30.77,9,21,0,north,0
C004057,73,M,10,18.45,8,27,0,south,0
C004058,29,F,85,63.6,13,20,0,west,0
C004059,27,F,34,48.08,8,29,0,west,1
C004060,25,M,11,16.13,8,22,0,east,1
C004061,41,F,25,19.21,7,20,0,north,1
C004062,77,M,6,10.09,9,19,0,north,0
C004063,45,M,2,9.29,7,16,0,south,0
C004064,58,F,8,29.95,4,16,0,west,0
C004065,53,F,10,10.94,9,18,0,south,0
C004066,54,F,0,17.02,9,13,0,north,0
C004067,38,F,33,42.68,10,23,1,north,1
C004068,25,M,8,28.17,14,21,0,south,0
C004069,72,F,17,24.64,9,22,0,north,0
C004070,26,M,1,22.41,8,27,0,east,0
C004071,64,M,3,22.57,15,18,0,east,0
C004072,32,M,44,39.76,8,23,0,north,0
C004073,65,M,18,26.89,7,26,0,west,0
C004074,63,M,60,72.35,14,23,0,north,0
C004075,57,M,133,94.59,6,19,0,south,0
C004076,35,M,9,49.31,11,12,0,west,0
C004077,59,M,7,18.53,11,17,0,east,0
C004078,77,F,39,38.65,10,20,0,east,0
C004079,37,M,131,72.18,15,14,0,east,0
C004080,23,M,19,21.4,12,19,0,east,0
C004081,29,F,31,54.52,7,25,0,east,0
C004082,19,F,30,29.78,14,26,0,west,0
C004083,24,F,8,43.19,15,17,0,east,0
C004084,33,M,17,16.07,9,17,0,west,1
C004085,20,F,35,26.97,9,22,0,south,0
C004086,62,M,23,28.09,10,21,0,north,0
C004087,20,M,0,19.36,10,24,0,west,0
C004088,44,M,8,33.23,12,17,0,east,0
C004089,67,F,3,26.01,4,22,0,south,0
C004090,60,M,5,18.34,11,14,0,south,0
C004091,57,M,47,42.17,6,28,0,north,0
C004092,55,M,0,16.81,11,17,0,north,0
C004093,50,F,4,12.85,13,16,0,west,0
C004094,45,F,7,14.62,8,27,0,west,0
C004095,18,M,19,39.78,12,13,1,north,1
C004096,72,F,15,9.22,5,22,0,north,0
C004097,25,M,4,38.17,12,22,0,north,0
C004098,54,F,3,18.07,12,27,0,south,0
C004099,49,M,5,14.77,9,17,0,north,0
C004100,77,F,13,33.9,13,15,0,south,0
C004101,65,M,6,37.85,16,19,0,east,0
C004102,60,F,58,60.18,15,14,0,east,0
C004103,54,M,12,31.02,13,10,0,west,0
C004104,21,M,1,31.37,8,18,1,west,1
C004105,47,M,26,15.84,16,13,0,north,0
C004106,23,M,7,18.28,12,16,0,west,1
C004107,63,M,21,21.39,14,10,0,east,0
C004108,71,F,6,35.25,11,19,0,west,0
C004109,36,M,16,24.17,12,30,0,south,1
C004110,49,F,29,42.95,5,24,0,west,0
C004111,26,F,52,51.36,9,21,0,east,0
C004112,29,F,6,14.38,8,24,0,east,0
C004113,28,F,8,18.13,10,26,0,east,0
C004114,63,F,12,38.94,6,16,0,east,0
C004115,72,M,52,38.25,3,18,1,south,1
C004116,33,F,46,44.25,11,9,0,west,0
C004117,18,M,1,12.67,12,13,0,east,1
C004118,62,F,2,17.86,15,23,0,west,1
C004119,72,F,13,26.04,13,31,0,north,0
C004120,70,M,2,13.17,15,26,0,south,0
C004121,38,M,8,14.4,12,19,0,north,0
C004122,47,M,3,24.36,12,22,1,south,1
C004123,30,F,20,21.55,8,19,0,east,0
C004124,51,F,59,41.39,14,19,0,west,0
C004125,21,M,114,67.61,17,12,0,south,0
C004126,45,F,9,23.72,9,14,0,north,0
C004127,55,F,18,38.44,8,18,0,north,1
C004128,75,M,38,54.07,7,20,0,west,0
C004129,48,M,2,13.74,9,17,0,south,0
C004130,76,F,23,53.0,14,20,0,north,0
C004131,72,F,10,14.95,8,23,0,north,0
C004132,44,F,4,32.84,10,19,0,south,1
C004133,22,M,10,17.78,12,17,0,east,0
C004134,42,M,1,11.79,8,15,0,east,1
C004135,20,M,23,24.05,9,27,0,west,0
C004136,50,M,5,21.98,7,23,0,east,1
C004137,21,M,7,29.3,12,16,1,west,0
C004138,42,F,2,27.7,10,20,1,north,1
C004139,37,M,39,30.06,4,19,0,north,0
C004140,51,F,13,16.6,10,18,0,east,0
C004141,43,M,16,18.83,5,26,0,south,0
C004142,79,F,16,26.89,9,22,0,east,0
C004143,79,M,10,22.9,5,16,0,west,0
C004144,22,M,4,12.5,8,27,0,west,1
C004145,52,M,27,36.2,8,25,0,south,1
C004146,78,F,2,43.63,12,23,0,north,0
C004147,45,F,2,15.95,8,12,0,north,0
C004148,46,M,24,27.66,7,14,0,east,0
C004149,26,M,4,27.6,7,17,0,west,0
C004150,69,F,7,17.91,12,21,0,west,0
C004151,55,M,12,32.69,9,22,0,south,0
C004152,67,M,11,18.31,9,15,0,south,0
C004153,23,F,24,50.32,6,27,0,east,0
C004154,36,F,19,32.95,6,24,0,south,0
C004155,77,M,20,23.8,13,25,0,north,1
C004156,61,M,25,26.61,15,21,0,south,0
C004157,74,F,6,17.86,10,18,0,west,1
C004158,28,M,7,37.23,7,25,1,west,0
C004159,19,M,11,12.81,11,20,0,west,0
C004160,64,F,7,16.82,13,21,0,west,1
C004161,61,F,83,55.88,13,29,0,north,0
C004162,61,M,33,36.34,6,13,0,east,0
C004163,26,F,3,18.79,7,19,0,south,0
C004164,38,F,0,5.09,8,20,1,east,1
C004165,41,M,0,16.0,12,21,0,east,1
C004166,51,F,5,21.5,11,25,0,south,1
C004167,39,M,2,14.72,13,30,0,west,0
C004168,20,M,15,34.37,11,18,0,west,0
C004169,29,F,39,48.69,10,16,0,west,0
C004170,45,M,26,32.22,12,18,0,south,0
C004171,47,M,4,24.31,8,21,0,south,0
C004172,43,M,10,3.39,7,18,0,west,0
C004173,65,M,14,22.79,14,18,0,north,0
C004174,38,F,33,46.55,15,23,0,east,0
C004175,45,F,36,33.77,6,18,1,north,0
C004176,73,F,48,36.63,16,25,0,east,0
C004177,43,M,14,49.78,4,22,0,east,0
C004178,79,M,23,49.69,8,21,0,north,0
C004179,50,M,2,25.68,12,21,1,east,1
C004180,38,M,16,39.39,7,21,0,north,0
C004181,52,M,5,0.24,4,9,0,west,0
C004182,69,F,11,17.62,11,17,0,south,1
C004183,51,F,20,25.3,8,25,0,east,0
C004184,58,F,5,20.14,5,17,0,north,0
C004185,68,M,1,15.6,9,16,0,south,1
C004186,64,F,0,-5.5,9,19,0,east,0
C004187,35,M,0,23.86,6,16,0,east,0
C004188,75,M,0,25.44,7,18,0,east,0
C004189,28,F,2,37.02,7,16,0,east,0
C004190,74,F,5,14.62,6,20,0,south,1
C004191,40,M,5,13.8,11,15,0,east,0
C004192,65,M,86,36.2,10,24,0,east,0
C004193,39,M,7,20.56,10,17,0,south,0
C004194,34,F,2,30.01,6,14,0,south,0
C004195,22,M,15,21.38,12,16,0,east,0
C004196,61,F,39,60.93,9,16,0,south,0
C004197,28,M,22,28.43,11,14,0,south,0
C004198,47,M,7,24.97,18,23,0,north,0
C004199,32,M,16,14.37,11,15,0,south,0
C004200,44,M,25,35.37,13,20,0,west,0
C004201,52,M,26,13.21,12,11,0,north,0
C004202,50,F,21,37.44,9,22,0,west,1
C004203,37,F,40,47.24,9,11,0,north,0
C004204,78,F,40,53.59,12,24,0,north,0
C004205,33,F,17,18.3,17,17,0,north,0
C004206,51,F,11,27.11,9,20,0,north,0
C004207,19,F,20,35.64,13,21,0,south,0
C004208,52,F,34,41.42,7,20,0,west,0
C004209,57,M,0,11.35,8,22,0,south,0
C004210,73,M,96,44.08,11,13,0,south,0
C004211,45,M,4,25.47,19,27,0,east,0
C004212,64,M,12,24.48,2,12,0,south,1
C004213,56,M,41,34.83,10,12,0,north,1
C004214,23,F,5,30.14,10,20,0,east,0
C004215,26,M,12,25.55,8,21,0,east,0
C004216,37,M,2,7.81,13,22,0,south,0
C004217,77,M,10,5.69,11,22,0,west,0
C004218,18,M,3,10.21,11,19,0,east,1
C004219,25,M,9,48.43,12,18,0,south,0
C004220,72,M,9,31.73,13,12,0,south,0
C004221,40,M,99,71.39,6,20,0,north,0
C004222,20,M,105,70.68,5,26,1,west,0
C004223,21,F,2,18.53,9,26,0,east,0
C004224,75,F,25,44.17,10,16,0,west,0
C004225,42,M,1,15.59,11,24,0,west,0
C004226,64,M,0,25.77,9,22,0,west,0
C004227,55,M,2,17.52,13,15,0,east,0
C004228,32,F,67,72.9,10,23,0,east,0
C004229,38,M,56,55.42,12,20,0,west,0
C004230,52,M,4,34.46,15,20,0,south,0
C004231,74,F,3,15.66,8,19,0,east,1
C004232,70,M,5,33.08,12,18,0,north,0
C004233,70,M,14,23.87,14,22,0,west,0
C004234,63,M,16,29.1,8,26,0,east,0
C004235,69,F,5,38.85,5,21,0,east,0
C004236,31,F,28,23.57,13,17,1,west,1
C004237,53,F,7,25.53,10,22,0,north,0
C004238,29,M,51,49.88,12,19,0,south,0
C004239,34,M,21,35.7,10,18,0,south,0
C004240,56,F,11,20.99,7,28,0,east,0
C004241,26,F,31,56.36,5,20,0,north,0
C004242,52,M,34,24.05,8,16,0,north,0
C004243,77,F,6,37.59,12,19,0,west,0
C004244,30,M,8,36.15,13,19,0,west,0
C004245,32,M,54,66.01,13,22,0,north,0
C004246,35,F,3,5.62,6,26,0,south,1
C004247,68,M,0,11.31,16,19,0,west,1
C004248,50,F,12,40.92,15,16,0,west,0
C004249,23,M,32,17.23,16,23,0,south,0
C004250,76,M,29,18.44,8,27,0,south,0
C004251,44,F,50,40.12,12,15,0,west,0
C004252,40,F,15,29.42,13,24,0,north,0
C004253,76,M,2,36.92,10,26,1,west,0
C004254,44,M,17,26.65,8,11,0,south,0
C004255,51,F,30,28.92,14,22,0,west,0
C004256,73,M,1,23.61,10,21,0,east,1
C004257,63,F,3,26.2,7,21,0,south,1
C004258,55,F,0,24.41,17,22,0,west,0
C004259,31,M,18,27.22,13,23,0,east,0
C004260,53,M,43,21.95,10,20,0,south,0
C004261,70,M,22,21.82,9,24,0,east,0
C004262,25,F,80,74.2,7,24,0,north,0
C004263,79,M,1,22.37,11,19,0,south,0
C004264,52,M,46,39.77,6,24,0,east,0
C004265,36,M,33,47.68,11,22,0,north,1
C004266,47,F,7,12.2,4,15,1,east,0
C004267,31,M,72,53.75,13,17,0,south,0
C004268,76,M,6,24.38,9,20,0,south,1
C004269,37,F,44,37.59,11,17,0,south,0
C004270,66,F,42,42.01,10,17,0,north,0
C004271,42,F,28,32.12,15,23,0,west,0
C004272,57,M,16,14.01,15,23,0,south,0
C004273,41,M,2,22.81,14,25,0,north,0
C004274,31,F,15,14.22,11,23,0,north,0
C004275,43,M,8,25.66,6,16,0,south,0
C004276,55,F,31,49.24,13,14,0,south,0
C004277,40,F,28,31.19,9,23,0,south,0
C004278,39,M,48,32.29,10,26,0,south,0
C004279,65,F,0,18.73,5,19,0,west,0
C004280,74,F,33,28.18,8,23,0,west,0
C004281,36,M,55,53.45,12,12,0,east,0
C004282,63,M,31,34.02,13,15,0,west,0
C004283,68,M,2,38.1,10,23,0,east,0
C004284,20,M,1,32.13,14,26,1,east,0
C004285,59,M,0,18.47,12,19,0,north,0
C004286,36,F,19,36.66,13,12,0,west,0
C004287,26,F,19,25.57,10,21,0,west,0
C004288,45,M,86,63.34,12,20,0,west,0
C004289,37,M,10,21.39,17,18,0,north,0
C004290,62,F,8,31.66,16,14,1,east,1
C004291,24,M,19,43.83,15,25,0,west,0
C004292,31,F,34,44.99,6,25,0,south,0
C004293,26,M,55,56.72,10,15,0,north,0
C004294,76,M,32,45.23,12,22,0,north,0
C004295,77,M,11,31.01,14,17,0,north,0
C004296,72,F,20,18.61,11,17,0,north,0
C004297,74,M,38,56.01,6,22,0,east,0
C004298,77,F,13,44.54,11,25,0,east,0
C004299,36,M,4,19.66,8,19,0,west,0
C004300,64,M,3,17.79,7,24,0,west,1
C004301,69,M,0,26.12,14,13,0,north,0
C004302,31,F,25,38.01,7,15,0,south,0
C004303,73,F,2,18.98,8,21,0,east,0
C004304,55,M,5,10.0,7,23,0,north,0
C004305,70,M,7,26.56,8,16,0,east,0
C004306,78,M,16,33.51,13,17,0,north,0
C004307,53,M,10,32.26,8,18,0,south,0
C004308,57,M,22,34.49,10,31,0,north,0
C004309,34,F,1,17.79,9,24,0,north,0
C004310,47,F,2,30.94,9,17,0,north,0
C004311,26,M,13,27.16,9,25,0,south,0
C004312,50,M,8,19.35,14,18,0,west,0
C004313,73,F,7,21.69,7,21,0,west,0
C004314,69,F,1,3.04,13,21,0,west,1
C004315,42,M,45,40.68,9,14,0,north,0
C004316,31,M,23,38.38,11,18,0,west,0
C004317,28,M,2,24.4,7,24,0,north,1
C004318,70,M,1,35.71,12,19,1,east,0
C004319,52,M,73,53.87,8,21,0,north,0
C004320,58,M,22,35.87,6,15,0,east,0
C004321,76,F,10,32.93,9,21,0,north,0
C004322,31,M,24,55.43,7,26,0,south,0
C004323,47,M,28,35.45,11,19,0,south,0
C004324,58,M,30,24.56,10,26,0,west,1
C004325,21,F,12,34.48,9,19,0,south,0
C004326,76,F,11,44.16,10,18,0,north,1
C004327,21,M,0,16.77,9,18,0,south,0
C004328,45,M,52,54.41,10,17,0,south,0
C004329,25,F,18,41.29,7,8,0,north,0
C004330,19,M,4,32.17,9,18,0,west,0
C004331,58,M,50,46.26,13,23,0,west,1
C004332,78,M,49,37.52,12,20,0,west,0
C004333,63,M,90,64.19,9,21,0,east,1
C004334,39,M,41,45.09,7,30,0,west,0
C004335,58,F,122,90.08,14,8,0,north,0
C004336,73,F,5,25.84,14,14,0,west,0
C004337,72,M,36,34.2,10,18,0,north,0
C004338,33,F,34,42.55,7,22,0,east,0
C004339,46,M,5,31.1,9,20,0,south,0
C004340,79,M,2,24.8,5,18,0,north,0
C004341,66,F,77,50.14,9,21,0,east,0
C004342,65,F,7,21.69,7,12,0,east,0
C004343,47,M,40,49.48,10,26,0,south,0
C004344,29,M,0,6.17,11,16,0,north,0
